source_pack_id,source_row_id,source_pack_name,contrast_type,difficulty,tier,position,target_phoneme_en,contrast_phoneme_en,target_phoneme_es_current,contrast_phoneme_es_current,word_1_en,word_1_es_current,word_2_en,word_2_es_current,clinical_note_en,clinical_note_es_current,review_decision,approved_word_1_es,approved_word_2_es,approved_target_phoneme_es,approved_contrast_phoneme_es,approved_clinical_note_es,review_notes
drill_pack_24,drill_461,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,boat,bote,bow,arco,Final stop deletion common in CI perception,La eliminación de la parada final es común en la percepción de CI,pending,,,,,,
drill_pack_24,drill_462,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,coat,abrigo,co,co,Stop coda presence test,Detener prueba de presencia de coda,pending,,,,,,
drill_pack_24,drill_463,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,date,fecha,day,día,High frequency near-minimal,Alta frecuencia casi mínima,pending,,,,,,
drill_pack_24,drill_464,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,gate,puerta,gay,homosexuales,Velar onset with diphthong,Inicio velar con diptongo,pending,,,,,,
drill_pack_24,drill_465,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,heat,calor,he,él,Simple CVC vs CV comparison,Comparación simple de CVC y CV,pending,,,,,,
drill_pack_24,drill_466,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,late,tarde,lay,poner,Common words test final stop awareness,Palabras comunes prueban la conciencia de la parada final,pending,,,,,,
drill_pack_24,drill_467,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,might,podría,my,mi,Diphthong high frequency pair,Par de alta frecuencia diptongo,pending,,,,,,
drill_pack_24,drill_468,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,neat,limpio,knee,rodilla,Nasal onset long vowel,Vocal larga de inicio nasal,pending,,,,,,
drill_pack_24,drill_469,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,seat,asiento,sea,mar,Sibilant onset very common pair,Par muy común de inicio sibilante,pending,,,,,,
drill_pack_24,drill_470,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,wait,esperar,way,forma,Glide onset with diphthong,Inicio del deslizamiento con diptongo,pending,,,,,,
drill_pack_24,drill_471,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/d/,/∅/,nan,nan,bead,talón,bee,abeja,Voiced stop deletion test,Prueba de eliminación de parada por voz,pending,,,,,,
drill_pack_24,drill_472,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/d/,/∅/,nan,nan,seed,semilla,see,ver,Voiced final stop presence,Presencia sonora en la parada final,pending,,,,,,
drill_pack_24,drill_473,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/d/,/∅/,nan,nan,feed,alimentar,fee,tarifa,Fricative onset with voiced coda,Inicio fricativo con coda sonora.,pending,,,,,,
drill_pack_24,drill_474,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/k/,/∅/,nan,nan,bake,hornear,bay,bahía,Velar stop deletion awareness,Velar detener la conciencia de eliminación,pending,,,,,,
drill_pack_24,drill_475,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/k/,/∅/,nan,nan,make,hacer,may,puede,Very common pair tests velar coda,Pruebas de pares muy comunes de la coda velar.,pending,,,,,,
drill_pack_24,drill_476,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/k/,/∅/,nan,nan,lake,lago,lay,poner,Lateral onset with velar coda test,Inicio lateral con prueba de coda velar,pending,,,,,,
drill_pack_24,drill_477,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,2,1,Final,/t/,/∅/,nan,nan,goat,cabra,go,ir,Common pair with diphthong,Par común con diptongo,pending,,,,,,
drill_pack_24,drill_478,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,night,noche,nigh,cerca,Less common open syllable word,Palabra de sílaba abierta menos común,pending,,,,,,
drill_pack_24,drill_479,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,right,bien,rye,centeno,Liquid onset diphthong pair,Par de diptongos de inicio líquido,pending,,,,,,
drill_pack_24,drill_480,Final Consonant Awareness: /t/ vs null Final,Consonant Manner,3,2,Final,/t/,/∅/,nan,nan,sight,vista,sigh,suspiro,Sibilant onset diphthong awareness,Conciencia de diptongo de inicio sibilante,pending,,,,,,
