source_pack_id,source_row_id,source_pack_name,contrast_type,difficulty,tier,position,target_phoneme_en,contrast_phoneme_en,target_phoneme_es_current,contrast_phoneme_es_current,word_1_en,word_1_es_current,word_2_en,word_2_es_current,clinical_note_en,clinical_note_es_current,review_decision,approved_word_1_es,approved_word_2_es,approved_target_phoneme_es,approved_contrast_phoneme_es,approved_clinical_note_es,review_notes
drill_pack_22,drill_421,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Initial,/dʒ/,/ʒ/,nan,nan,gin,Ginebra,vision,visión,Voiced affricate vs fricative - rare English contrast,Affricada sonora versus fricativa: raro contraste en inglés,pending,,,,,,
drill_pack_22,drill_422,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Initial,/dʒ/,/z/,nan,nan,jar,frasco,czar,zar,Affricate vs sibilant tests manner perception,Pruebas africadas vs sibilantes: percepción de la forma,pending,,,,,,
drill_pack_22,drill_423,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,badge,insignia,beige,beige,Final position affricate vs fricative,Posición final africada vs fricativa,pending,,,,,,
drill_pack_22,drill_424,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,age,edad,Asia,Asia,Common word vs near-minimal,Palabra común versus casi mínima,pending,,,,,,
drill_pack_22,drill_425,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,edge,borde,measure,medida,Medial vs final position comparison,Comparación de la posición medial vs final,pending,,,,,,
drill_pack_22,drill_426,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,ridge,cresta,rouge,colorete,Different vowels add processing load,Diferentes vocales añaden carga de procesamiento,pending,,,,,,
drill_pack_22,drill_427,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,ledge,repisa,leisure,ocio,Lateral onset with final contrast,Inicio lateral con contraste final.,pending,,,,,,
drill_pack_22,drill_428,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,5,3,Final,/dʒ/,/ʒ/,nan,nan,stage,escenario,mirage,espejismo,Two-syllable comparison tests attention,La comparación de dos sílabas pone a prueba la atención.,pending,,,,,,
drill_pack_22,drill_429,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,page,página,garage,cochera,Common words with final manner contrast,Palabras comunes con contraste de modo final.,pending,,,,,,
drill_pack_22,drill_430,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,4,3,Final,/dʒ/,/ʒ/,nan,nan,huge,enorme,rouge,colorete,Different vowels isolate final contrast,Diferentes vocales aíslan el contraste final.,pending,,,,,,
drill_pack_22,drill_431,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,5,3,Final,/dʒ/,/ʒ/,nan,nan,rage,furia,regime,régimen,Multi-syllable with different stress,Varias sílabas con diferente acento.,pending,,,,,,
drill_pack_22,drill_432,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,Affricate,5,3,Final,/dʒ/,/ʒ/,nan,nan,cage,jaula,camouflage,camuflaje,Length mismatch focuses on final sound,La falta de coincidencia de longitud se centra en el sonido final.,pending,,,,,,
