source_pack_id,source_row_id,source_pack_name,contrast_type,difficulty,tier,position,target_phoneme_en,contrast_phoneme_en,target_phoneme_es_current,contrast_phoneme_es_current,word_1_en,word_1_es_current,word_2_en,word_2_es_current,clinical_note_en,clinical_note_es_current,review_decision,approved_word_1_es,approved_word_2_es,approved_target_phoneme_es,approved_contrast_phoneme_es,approved_clinical_note_es,review_notes
drill_pack_13,drill_241,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,light,luz,right,bien,Critical for CI - formant transition differences,Crítico para la CI: diferencias en la transición de formantes,approved,lata,rata,/l/,/r/,Par de alta transferencia con mismas vocales y marco oclusivo.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_242,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,long,largo,wrong,equivocado,Very common words reinforce liquid distinction,Palabras muy comunes refuerzan la distinción líquida.,approved,latas,ratas,/l/,/r/,La extensión plural preserva la misma distinción de líquida inicial.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_243,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lip,labio,rip,rotura,Short vowel CVC - clear and simple,Vocal corta CVC: clara y sencilla,approved,loto,roto,/l/,/r/,Par léxico frecuente con vocales redondeadas y coda igualada.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_244,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lack,falta,rack,estante,Open vowel context makes liquid easier to hear,El contexto de vocal abierta hace que el líquido sea más fácil de escuchar,approved,lotos,rotos,/l/,/r/,Extensión plural del mismo marco con vocal redondeada.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_245,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,led,condujo,red,rojo,High frequency pair for everyday practice,Par de alta frecuencia para la práctica diaria.,approved,loma,roma,/l/,/r/,El marco silábico compartido concentra la atención en la líquida inicial.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_246,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lane,carril,rain,lluvia,Diphthong context with nasal coda,Contexto diptongo con coda nasal,approved,lomas,romas,/l/,/r/,El par plural mantiene el mismo contraste líquido con mayor longitud.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_247,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,law,ley,raw,crudo,Open syllable lets liquid resonate fully,La sílaba abierta permite que el líquido resuene plenamente,approved,losa,rosa,/l/,/r/,Par de alta familiaridad con mismo acento y mismas vocales.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_248,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,leaf,hoja,reef,arrecife,Long vowel with voiceless fricative coda,Vocal larga con coda fricativa sorda,approved,losas,rosas,/l/,/r/,Extensión plural de un par léxico muy funcional.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_249,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lace,cordón,race,carrera,Diphthong with sibilant coda,Diptongo con coda sibilante,approved,lana,rana,/l/,/r/,Sustantivos concretos frecuentes con pista clara de líquida inicial.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_250,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,lime,cal,rhyme,rima,Diphthong with nasal coda,Diptongo con coda nasal,approved,lanas,ranas,/l/,/r/,El par plural preserva el mismo marco nasal.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
