source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_12,drill_221,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,1,,,,,draft
drill_pack_12,drill_222,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,2,,,,,draft
drill_pack_12,drill_223,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,3,,,,,draft
drill_pack_12,drill_224,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,4,,,,,draft
drill_pack_12,drill_225,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,5,,,,,draft
drill_pack_12,drill_226,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,6,,,,,draft
drill_pack_12,drill_227,Fricative Place: /s/ vs /ʃ/ Final,4,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,7,,,,,draft
drill_pack_12,drill_228,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,8,,,,,draft
drill_pack_12,drill_229,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,9,,,,,draft
drill_pack_12,drill_230,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,10,,,,,draft
drill_pack_12,drill_231,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,11,,,,,draft
drill_pack_12,drill_232,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,12,,,,,draft
drill_pack_12,drill_233,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,13,,,,,draft
drill_pack_12,drill_234,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,14,,,,,draft
drill_pack_12,drill_235,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,15,,,,,draft
drill_pack_12,drill_236,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,16,,,,,draft
drill_pack_12,drill_237,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,17,,,,,draft
drill_pack_12,drill_238,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,18,,,,,draft
drill_pack_12,drill_239,Fricative Place: /s/ vs /ʃ/ Final,4,3,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,19,,,,,draft
drill_pack_12,drill_240,Fricative Place: /s/ vs /ʃ/ Final,3,2,Final,pack_es_l_vs_r_final,Liquid Contrast: /l/ vs /r/ Final,/l/,/r/,replace English final /s/ vs /ʃ/ with a Spanish-valid coda contrast,20,,,,,draft
