source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_20,drill_381,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,1,,,,,draft
drill_pack_20,drill_382,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,2,,,,,draft
drill_pack_20,drill_383,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,3,,,,,draft
drill_pack_20,drill_384,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,4,,,,,draft
drill_pack_20,drill_385,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,5,,,,,draft
drill_pack_20,drill_386,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,6,,,,,draft
drill_pack_20,drill_387,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,7,,,,,draft
drill_pack_20,drill_388,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,8,,,,,draft
drill_pack_20,drill_389,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,9,,,,,draft
drill_pack_20,drill_390,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,10,,,,,draft
drill_pack_20,drill_391,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,11,,,,,draft
drill_pack_20,drill_392,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,12,,,,,draft
drill_pack_20,drill_393,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,13,,,,,draft
drill_pack_20,drill_394,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,14,,,,,draft
drill_pack_20,drill_395,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,15,,,,,draft
drill_pack_20,drill_396,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,16,,,,,draft
drill_pack_20,drill_397,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,17,,,,,draft
drill_pack_20,drill_398,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,3,2,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,18,,,,,draft
drill_pack_20,drill_399,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,19,,,,,draft
drill_pack_20,drill_400,Diphthong Contrasts: /aɪ/ vs /ɔɪ/ Medial,4,3,Medial,pack_es_ai_vs_ei_medial,Diphthong Contrast: /ai/ vs /ei/ Medial,/ai/,/ei/,retain glide perception work using Spanish-valid diphthongs,20,,,,,draft
