source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_22,drill_421,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Initial,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,1,,,,,draft
drill_pack_22,drill_422,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Initial,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,2,,,,,draft
drill_pack_22,drill_423,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,3,,,,,draft
drill_pack_22,drill_424,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,4,,,,,draft
drill_pack_22,drill_425,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,5,,,,,draft
drill_pack_22,drill_426,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,6,,,,,draft
drill_pack_22,drill_427,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,7,,,,,draft
drill_pack_22,drill_428,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,8,,,,,draft
drill_pack_22,drill_429,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,9,,,,,draft
drill_pack_22,drill_430,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,10,,,,,draft
drill_pack_22,drill_431,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,11,,,,,draft
drill_pack_22,drill_432,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,12,,,,,draft
drill_pack_22,drill_433,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Initial,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,13,,,,,draft
drill_pack_22,drill_434,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,14,,,,,draft
drill_pack_22,drill_435,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,15,,,,,draft
drill_pack_22,drill_436,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,4,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,16,,,,,draft
drill_pack_22,drill_437,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,17,,,,,draft
drill_pack_22,drill_438,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,18,,,,,draft
drill_pack_22,drill_439,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,19,,,,,draft
drill_pack_22,drill_440,Affricate/Fricative: /dʒ/ vs /ʒ/ Mixed,5,3,Final,pack_es_palatal_redesign,Palatal Contrast Redesign,/ʝ/,/tʃ/,replace English affricate/fricative logic with a Spanish-valid palatal contrast,20,,,,,draft
