source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_19,drill_361,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,1,,,,,draft
drill_pack_19,drill_362,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,2,,,,,draft
drill_pack_19,drill_363,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,3,,,,,draft
drill_pack_19,drill_364,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,4,,,,,draft
drill_pack_19,drill_365,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,5,,,,,draft
drill_pack_19,drill_366,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,6,,,,,draft
drill_pack_19,drill_367,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,7,,,,,draft
drill_pack_19,drill_368,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,8,,,,,draft
drill_pack_19,drill_369,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,9,,,,,draft
drill_pack_19,drill_370,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,10,,,,,draft
drill_pack_19,drill_371,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,11,,,,,draft
drill_pack_19,drill_372,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,12,,,,,draft
drill_pack_19,drill_373,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,13,,,,,draft
drill_pack_19,drill_374,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,14,,,,,draft
drill_pack_19,drill_375,Vowel Height Back: /ʊ/ vs /uː/ Medial,4,3,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,15,,,,,draft
drill_pack_19,drill_376,Vowel Height Back: /ʊ/ vs /uː/ Medial,4,3,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,16,,,,,draft
drill_pack_19,drill_377,Vowel Height Back: /ʊ/ vs /uː/ Medial,4,3,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,17,,,,,draft
drill_pack_19,drill_378,Vowel Height Back: /ʊ/ vs /uː/ Medial,3,2,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,18,,,,,draft
drill_pack_19,drill_379,Vowel Height Back: /ʊ/ vs /uː/ Medial,4,3,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,19,,,,,draft
drill_pack_19,drill_380,Vowel Height Back: /ʊ/ vs /uː/ Medial,4,3,Medial,pack_es_o_vs_u_medial,Vowel Contrast: /o/ vs /u/ Medial,/o/,/u/,replace English tense/lax back-vowel logic with Spanish vowel contrast,20,,,,,draft
