source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_25,drill_481,Mixed Review: Hardest Pairs,4,3,Initial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,1,,,,,draft
drill_pack_25,drill_482,Mixed Review: Hardest Pairs,4,3,Cluster,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,2,,,,,draft
drill_pack_25,drill_483,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,3,,,,,draft
drill_pack_25,drill_484,Mixed Review: Hardest Pairs,4,3,Initial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,4,,,,,draft
drill_pack_25,drill_485,Mixed Review: Hardest Pairs,4,3,Medial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,5,,,,,draft
drill_pack_25,drill_486,Mixed Review: Hardest Pairs,4,3,Medial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,6,,,,,draft
drill_pack_25,drill_487,Mixed Review: Hardest Pairs,4,3,Initial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,7,,,,,draft
drill_pack_25,drill_488,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,8,,,,,draft
drill_pack_25,drill_489,Mixed Review: Hardest Pairs,4,3,Cluster,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,9,,,,,draft
drill_pack_25,drill_490,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,10,,,,,draft
drill_pack_25,drill_491,Mixed Review: Hardest Pairs,4,3,Medial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,11,,,,,draft
drill_pack_25,drill_492,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,12,,,,,draft
drill_pack_25,drill_493,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,13,,,,,draft
drill_pack_25,drill_494,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,14,,,,,draft
drill_pack_25,drill_495,Mixed Review: Hardest Pairs,4,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,15,,,,,draft
drill_pack_25,drill_496,Mixed Review: Hardest Pairs,4,3,Medial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,16,,,,,draft
drill_pack_25,drill_497,Mixed Review: Hardest Pairs,5,3,Final,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,17,,,,,draft
drill_pack_25,drill_498,Mixed Review: Hardest Pairs,5,3,Cluster,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,18,,,,,draft
drill_pack_25,drill_499,Mixed Review: Hardest Pairs,4,3,Initial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,19,,,,,draft
drill_pack_25,drill_500,Mixed Review: Hardest Pairs,5,3,Medial,pack_es_advanced_mix,Advanced Spanish Contrast Mix,multiple,multiple,rebuild the hardest-pairs block only from validated Spanish-native contrast families,20,,,,,draft
