source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_23,drill_441,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,1,,,,,draft
drill_pack_23,drill_442,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,2,,,,,draft
drill_pack_23,drill_443,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,3,,,,,draft
drill_pack_23,drill_444,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,4,,,,,draft
drill_pack_23,drill_445,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,5,,,,,draft
drill_pack_23,drill_446,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,6,,,,,draft
drill_pack_23,drill_447,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,7,,,,,draft
drill_pack_23,drill_448,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,8,,,,,draft
drill_pack_23,drill_449,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,9,,,,,draft
drill_pack_23,drill_450,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,10,,,,,draft
drill_pack_23,drill_451,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,11,,,,,draft
drill_pack_23,drill_452,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,12,,,,,draft
drill_pack_23,drill_453,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,13,,,,,draft
drill_pack_23,drill_454,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,14,,,,,draft
drill_pack_23,drill_455,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,15,,,,,draft
drill_pack_23,drill_456,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,16,,,,,draft
drill_pack_23,drill_457,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,17,,,,,draft
drill_pack_23,drill_458,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,18,,,,,draft
drill_pack_23,drill_459,Voicing Clusters: Initial,3,2,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,19,,,,,draft
drill_pack_23,drill_460,Voicing Clusters: Initial,4,3,Cluster,pack_es_pl_vs_pr_initial,Cluster Contrast: /pl/ vs /pr/ Initial,/pl/,/pr/,replace English s-stop clusters with a Spanish-valid onset cluster contrast,20,,,,,draft
