source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_18,drill_341,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,1,pisa,pesa,Par frecuente con marco consonántico idéntico y contraste medial claro /i/ frente a /e/.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_342,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,2,pisas,pesas,La extensión plural preserva el mismo objetivo vocálico en un token más largo.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_343,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,3,pila,pela,El inicio y la coda compartidos mantienen la atención en la diferencia de altura vocálica.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_344,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,4,pilas,pelas,El marco pluralizado alarga el ítem sin cambiar la pista vocálica.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_345,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,5,pica,peca,Par corto con marco oclusivo idéntico y contraste vocálico medial robusto.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_346,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,6,picas,pecas,La extensión plural preserva el mismo contraste /i/ frente a /e/ en un marco más denso.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_347,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,7,mira,mera,Par frecuente con marco vibrante igualado y acento estable.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_348,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,8,miras,meras,El marco más largo mantiene el mismo objetivo vocálico medial mientras añade duración.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_349,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,9,timo,temo,Marco verbal frecuente con consonantes idénticas y contraste vocálico claro.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_350,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,10,timos,temos,La morfología plural preserva la misma tarea de discriminación vocálica.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_351,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,11,lisa,lesa,El marco fricativo compartido apoya una escucha vocálica medial focalizada.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_352,Vowel Height Front: /ɪ/ vs /iː/ Medial,2,1,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,12,lisas,lesas,La extensión plural mantiene el mismo objetivo en un ítem más largo.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
drill_pack_18,drill_353,Vowel Height Front: /ɪ/ vs /iː/ Medial,3,2,Medial,pack_es_i_vs_e_medial,Vowel Contrast: /i/ vs /e/ Medial,/i/,/e/,replace English tense/lax front-vowel logic with a Spanish vowel contrast,13,liso,leso,El marco con coda redondeada amplía el inventario sin cambiar la tarea vocálica.,Panregional launch set using common lexical frames for Spanish /i/ versus /e/ medial discrimination.,clinically_reviewed
