source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_16,drill_301,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,1,,,,,draft
drill_pack_16,drill_302,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,2,,,,,draft
drill_pack_16,drill_303,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,3,,,,,draft
drill_pack_16,drill_304,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,4,,,,,draft
drill_pack_16,drill_305,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,5,,,,,draft
drill_pack_16,drill_306,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,6,,,,,draft
drill_pack_16,drill_307,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,7,,,,,draft
drill_pack_16,drill_308,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,8,,,,,draft
drill_pack_16,drill_309,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,9,,,,,draft
drill_pack_16,drill_310,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,10,,,,,draft
drill_pack_16,drill_311,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,11,,,,,draft
drill_pack_16,drill_312,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,12,,,,,draft
drill_pack_16,drill_313,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,13,,,,,draft
drill_pack_16,drill_314,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,14,,,,,draft
drill_pack_16,drill_315,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,15,,,,,draft
drill_pack_16,drill_316,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,16,,,,,draft
drill_pack_16,drill_317,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,17,,,,,draft
drill_pack_16,drill_318,Nasal Place: /m/ vs /n/ Final,4,3,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,18,,,,,draft
drill_pack_16,drill_319,Nasal Place: /m/ vs /n/ Final,3,2,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,19,,,,,draft
drill_pack_16,drill_320,Nasal Place: /m/ vs /n/ Final,4,3,Final,pack_es_m_vs_n_medial,Nasal Contrast: /m/ vs /n/ Medial,/m/,/n/,retain nasal place discrimination with a stable Spanish medial contrast,20,,,,,draft
