source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_11,drill_201,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,1,,,,,draft
drill_pack_11,drill_202,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,2,,,,,draft
drill_pack_11,drill_203,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,3,,,,,draft
drill_pack_11,drill_204,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,4,,,,,draft
drill_pack_11,drill_205,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,5,,,,,draft
drill_pack_11,drill_206,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,6,,,,,draft
drill_pack_11,drill_207,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,7,,,,,draft
drill_pack_11,drill_208,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,8,,,,,draft
drill_pack_11,drill_209,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,9,,,,,draft
drill_pack_11,drill_210,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,10,,,,,draft
